,TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SIDO_3,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,trip_day,pre_PAYMENT_load,COMPANION_AGE_avg,PAYMENT_AMT_WON,payment_bin,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,자연,도시,숙박,당일,새로운지역,익숙한지역,편하지만비싼숙소,불편하지만저렴한숙소,휴식,체험활동,알려지지않은여행지,알려진여행지,계획,즉흥,사진중요하지않음,사진중요
97,a007230,0,1,20,6,0,0,2,2,0,3,15,13,13,8,1,1,1,1,0.5,25.0,25250.0,0.0,1,0,1,0,0,0,0,1,0,0,2,0,2,0,0,1,0,3,1,0,2,0,0,3,0,1
98,a008359,11,0,40,5,1,1,8,4,2,4,8,8,14,15,9,0,1,2,0.3,35.0,406000.0,0.0,1,0,1,0,0,0,1,0,0,0,2,0,3,0,2,0,0,2,3,0,0,3,0,3,0,1
99,a001104,0,0,30,6,0,0,8,3,2,2,1,8,13,8,1,4,0,3,0.5,30.0,140900.0,0.0,1,1,0,1,0,0,0,0,0,0,2,0,3,0,3,0,1,0,1,0,0,0,0,3,3,0
100,a014948,1,1,20,7,0,0,1,3,2,1,2,14,14,7,9,4,2,2,0.5,30.0,158000.0,0.0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,0,1,0,3,0,2,1,0,1,0
101,a002974,1,1,20,4,0,0,2,3,2,3,15,15,0,7,9,4,0,2,0.5,20.0,132350.0,0.0,1,1,0,0,0,0,0,0,0,1,0,3,3,0,1,0,0,0,0,1,0,3,0,3,0,0
102,a000385,2,0,20,7,0,0,13,1,2,4,0,15,10,5,1,1,1,1,0.5,25.0,65200.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,3,0,0,3
103,a009448,0,0,30,6,1,1,6,4,1,0,10,7,3,8,12,1,1,2,0.5,35.0,142800.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0
104,a007608,0,0,40,6,1,2,1,5,1,1,8,15,7,8,1,6,2,1,0.5,45.0,36000.0,0.0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,2,0,2,0,0,2,0,0,3,0,1,0
105,a003757,2,1,30,6,1,2,1,0,1,1,0,2,15,7,9,2,3,3,0.9,28.333333333333332,795110.0,1.0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0,0,1
106,a000632,8,1,20,6,0,3,13,0,2,3,0,0,15,1,9,4,0,1,0.5,20.0,44600.0,0.0,1,0,0,1,0,0,0,1,0,0,0,3,0,2,3,0,2,0,2,0,0,2,0,2,2,0
107,a000877,2,1,40,7,0,0,3,2,2,1,15,0,15,5,9,4,0,3,0.1,40.0,179623.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,1,2,0,0,0,0,1,1,0,0,3
108,a006141,9,1,50,5,1,2,3,3,3,0,8,7,7,0,1,3,2,1,0.5,30.0,70700.0,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,2,2,0,0,2,0,3,2,0,0,2
109,a011569,10,0,20,6,0,0,2,2,2,1,15,1,3,16,9,4,0,2,0.5,20.0,34900.0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,2,0,2,0,2,0,3,0,2,0,3,0,1,0
110,a014171,0,1,30,6,1,2,2,2,2,2,15,8,7,8,1,6,2,1,0.5,5.0,74800.0,0.0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,2,0,3,0,0,3,0,3,0,3
111,a017605,0,0,40,5,1,2,1,3,1,1,7,7,8,8,1,6,2,1,0.5,25.0,95000.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2
112,a000342,8,1,30,6,0,3,13,2,2,1,8,7,1,8,1,1,1,3,0.5,35.0,184130.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,3,0,0,1,2,0,2,0,0,2,2,0
113,a001143,0,0,20,6,0,3,3,1,2,3,8,1,0,8,1,4,0,1,0.5,20.0,23200.0,0.0,1,0,0,1,0,0,1,0,0,0,3,0,3,0,3,0,2,0,3,0,1,0,2,0,1,0
114,a000293,0,1,40,6,1,3,1,5,1,0,11,10,0,8,1,3,3,3,0.9,25.0,993620.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,2,0,2
115,d012476,16,1,40,6,1,0,12,2,2,3,7,15,8,14,15,4,0,1,0.5,40.0,55500.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,a005458,8,1,30,5,1,1,3,2,2,4,15,14,8,1,1,0,1,1,0.5,35.0,56400.0,0.0,1,0,1,0,0,0,1,0,0,0,3,0,3,0,2,0,2,0,1,0,1,0,2,0,0,2
117,a002458,3,0,50,6,2,2,2,3,2,3,15,8,12,11,9,2,2,3,0.9,15.0,583520.0,1.0,1,0,1,0,0,0,0,1,0,0,2,0,3,0,1,0,2,0,2,0,0,2,2,0,0,2
118,a017855,8,1,30,6,1,1,3,2,2,1,15,15,8,1,9,4,0,1,0.5,30.0,50040.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,a008406,0,1,20,6,0,0,2,4,1,0,15,7,8,8,1,3,2,2,0.3,25.0,200700.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,1,1,0,3,0,1,0
120,a006166,0,1,30,7,0,0,1,4,2,3,14,15,12,8,12,3,2,1,0.5,45.0,105400.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,2,0,0,0,1,0
121,a002270,0,1,20,6,0,2,3,1,2,4,8,7,7,8,1,1,1,1,0.5,35.0,276180.0,0.0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,3,0,1,0,1,0,1,0,0,2,0,0
122,a000485,8,1,30,6,0,2,13,1,2,1,7,8,3,1,12,4,1,3,0.2,35.0,232620.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,1,0,1,0
123,a005610,8,0,30,4,0,2,12,3,2,3,1,8,7,1,9,1,1,1,0.5,35.0,88470.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0,2,2,0,2,0,0,2,2,0,2,0
124,a002737,0,0,50,6,1,3,2,6,1,0,8,8,7,8,1,0,1,1,0.5,45.0,99000.0,0.0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,2,0,1,2,0,0,0
125,a008194,0,0,20,6,0,2,1,3,1,1,15,8,1,8,1,1,1,1,0.5,25.0,199200.0,0.0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,2,0,2,0,1,0,0,1,0,2,0,3
126,a001305,8,0,30,5,1,1,1,5,1,0,7,8,1,1,1,0,1,2,0.5,35.0,450900.0,0.0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,3,0,0,0,3,0,2
127,a009555,0,0,30,5,0,0,4,4,2,1,8,15,11,8,1,4,0,2,0.3,30.0,182819.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,3,0,2,0,2,0,3,0,3,0,2,0,0,0
128,a012251,3,1,30,6,0,3,2,3,2,3,8,0,1,11,9,1,1,2,0.5,35.0,136400.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,2,1,0
129,a012216,8,1,30,5,0,2,12,3,2,2,8,15,11,1,9,0,1,1,0.5,30.0,152000.0,0.0,1,0,1,0,0,0,0,0,1,0,0,3,3,0,0,3,3,0,0,0,0,3,0,2,0,3
130,a000207,8,0,50,6,1,3,2,1,1,0,7,8,13,1,1,6,2,1,0.5,40.0,150000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,2,0,0,2
131,a009815,0,1,30,6,0,0,2,4,2,2,0,1,12,8,12,4,0,1,0.5,30.0,33300.0,0.0,1,1,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,1,0,2,2,0,0,2,0,2
132,a004957,8,0,20,6,0,1,1,3,2,3,8,15,15,1,9,1,1,2,0.5,20.0,244400.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0
133,b004527,2,1,20,6,1,1,1,3,1,2,0,1,15,5,1,3,3,3,0.6,35.0,3335400.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,2,0,2,0,1,2,0,0,2
134,a017546,3,1,20,5,0,2,3,3,2,3,8,1,15,11,9,4,0,1,0.5,20.0,11500.0,0.0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,3,0,3,0,2,1,0,0,0
135,a004335,8,0,40,7,1,2,1,5,2,3,15,0,1,1,9,6,3,1,0.5,25.0,93100.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,0,0,0
136,a002587,8,1,30,6,1,1,1,2,2,2,1,14,0,1,1,4,0,1,0.5,30.0,30500.0,0.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,2,0,2,2,0,0,0
137,a007252,8,1,40,5,1,2,1,2,1,0,8,7,15,1,1,3,2,1,0.5,45.0,157700.0,0.0,1,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,0,0,1
138,a008050,3,0,30,7,0,0,1,6,1,2,7,8,7,11,9,4,0,1,0.5,30.0,110300.0,0.0,1,1,0,0,0,0,1,0,0,0,0,3,3,0,0,3,3,0,3,0,3,0,3,0,0,3
139,a010380,3,0,30,4,1,1,3,2,1,0,7,7,7,11,1,1,1,1,0.5,35.0,127400.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,a000110,16,1,20,4,0,2,3,3,2,1,0,1,15,14,9,4,0,4,0.9,20.0,919205.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,3,0,2,0,0,1,2,0,0,1
141,a010181,5,0,20,5,0,2,11,1,1,0,0,0,0,6,9,1,1,3,0.5,25.0,230400.0,0.0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,2,0,2,0,2,0,2
142,a001219,8,0,30,6,1,2,2,7,1,0,8,8,15,1,1,6,2,2,0.5,20.0,220470.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0
143,a000635,12,1,30,5,0,2,1,2,1,0,0,1,0,13,9,4,1,3,0.5,25.0,4740450.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,3
144,a015346,8,1,30,6,1,2,2,0,0,0,15,8,12,1,1,0,1,1,0.5,35.0,3600.0,0.0,0,1,1,0,0,0,0,0,1,0,3,0,3,0,3,0,0,0,0,3,3,0,0,0,0,1
145,a010009,8,1,30,4,0,1,12,0,2,1,8,13,0,1,9,4,0,3,0.3,30.0,182300.0,0.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
146,a002280,0,1,30,6,0,0,2,3,1,0,7,7,7,8,1,1,1,2,0.4,35.0,377100.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,3,0,0,0,0,0,2,0,1,0,0,1
147,a001605,1,1,20,5,0,0,2,3,2,3,0,15,8,7,9,4,0,3,0.5,20.0,93300.0,0.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
148,a005347,8,1,30,7,1,1,1,4,1,0,0,8,1,1,9,1,1,1,0.5,45.0,112200.0,0.0,1,0,1,0,0,0,1,0,0,0,3,0,1,0,2,0,2,0,0,0,0,2,1,0,0,1
149,a000117,12,1,20,6,0,4,2,1,1,1,14,1,0,13,9,4,1,2,0.4,25.0,397440.0,0.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,2,0,3,0,2,0,0,2,0,2
150,a001983,8,1,40,6,1,2,13,0,2,1,8,15,1,1,9,4,0,1,0.5,40.0,77000.0,0.0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,1,0,0,3
151,a000302,3,0,40,6,1,3,13,4,2,1,7,10,15,11,1,6,3,3,0.5,5.0,231008.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,a004736,11,1,40,5,1,2,1,2,2,7,1,12,0,15,9,6,2,1,0.5,25.0,108400.0,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,1
153,a007024,9,0,40,4,1,2,12,3,0,0,15,15,0,0,1,3,2,1,0.5,45.0,60000.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0
154,a017517,8,1,50,6,1,2,1,3,1,0,3,7,8,1,1,4,0,1,0.5,50.0,50690.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,0,0,0,2,0,0,3,0,0
155,a002096,0,0,30,6,0,3,2,3,2,7,15,15,11,8,1,1,1,2,0.1,25.0,148920.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0
156,a007380,8,1,30,5,1,1,2,2,1,1,8,8,7,1,1,1,1,1,0.5,35.0,175000.0,0.0,1,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,3,0,3,0,0,1
157,a005353,8,0,40,6,1,1,2,5,1,2,7,8,1,1,1,1,1,1,0.5,45.0,49500.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,0,3,3,0
158,a004807,8,0,30,6,1,2,0,5,1,0,15,15,8,1,1,2,3,2,0.7,35.0,504830.0,0.0,1,1,0,0,0,0,0,0,0,1,2,0,3,0,3,0,1,0,0,2,1,0,0,2,0,3
159,a006290,9,0,50,7,0,0,1,3,2,4,8,7,8,0,1,4,0,1,0.5,50.0,20000.0,0.0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,1,0,2,0
160,a006477,0,1,30,6,0,0,2,5,2,3,8,1,15,8,12,1,1,1,0.5,30.0,181180.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,0,2,0,3
161,a000276,8,1,30,5,1,3,2,3,1,1,10,13,15,1,9,6,3,3,0.3,21.666666666666668,309850.0,0.0,1,0,0,0,0,0,1,1,0,0,3,0,3,0,2,0,0,3,0,0,0,3,2,0,0,0
162,a017884,0,1,20,6,0,2,1,2,1,2,8,7,2,8,12,1,1,1,0.5,25.0,186100.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,3,0,1,0,1,0
163,a004526,3,0,20,5,0,3,3,2,2,4,15,8,7,11,1,1,1,1,0.5,25.0,322067.0,0.0,1,1,0,0,1,0,0,0,0,0,3,0,0,3,3,0,3,0,3,0,0,0,3,0,0,3
164,a002239,8,0,20,5,0,3,2,3,2,4,8,15,1,1,9,4,0,2,0.9,20.0,819700.0,1.0,1,1,0,0,1,0,0,0,0,0,0,3,3,0,0,3,2,0,3,0,2,0,3,0,1,0
165,a002099,8,1,30,6,0,3,2,4,2,2,8,0,15,1,9,4,0,1,0.5,30.0,94000.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,2,0,2,0,2,3,0
166,a007336,0,0,30,6,0,0,2,3,1,0,7,8,10,8,1,1,1,1,0.5,30.0,139700.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,2,0,1,0,1,0,0,2
167,a005738,8,0,30,6,0,0,1,4,1,2,15,1,8,10,9,1,1,2,0.4,35.0,574400.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,0,0,2,2,0,0,1
168,b012272,8,1,60,4,2,0,10,3,1,0,8,8,1,1,9,4,0,2,0.5,60.0,63600.0,0.0,1,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,2,0,1,0,1,0,0,1,1,0
169,a006620,0,1,40,7,1,4,1,4,1,0,15,8,1,8,1,6,2,1,0.5,15.0,182300.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
170,a008702,8,0,30,6,0,0,1,7,1,1,15,0,0,1,9,1,1,2,0.5,35.0,44700.0,0.0,0,0,1,0,1,0,1,0,0,0,2,0,3,0,3,0,0,1,0,2,2,0,2,0,0,2
171,a015373,8,1,40,6,1,3,10,0,1,0,7,8,15,1,1,6,3,1,0.5,21.666666666666668,89000.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,2
172,a004815,0,1,30,6,1,1,1,3,1,0,1,8,8,8,1,0,1,1,0.5,35.0,86500.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,0,1,1,0,2,0,0,3,3,0
173,a007953,0,0,30,5,0,0,3,5,1,0,8,7,10,8,1,1,1,1,0.5,25.0,114500.0,0.0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,2,0,2,2,0,2,0,0,2,0,0
174,a007764,0,1,20,7,0,0,2,2,2,4,13,13,0,8,1,4,0,1,0.5,20.0,57500.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,3,0,1,0,0,3
175,a013994,7,0,20,6,0,3,4,2,2,0,0,2,2,9,9,4,1,2,0.4,20.0,155900.0,0.0,0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,1
176,a000513,0,0,30,6,3,2,1,4,2,2,15,13,8,8,1,6,11,2,0.5,13.75,267600.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,0,1,2,0,1,0,0,1
177,a000362,0,1,30,6,0,2,2,3,2,4,15,8,1,8,1,3,3,2,0.5,35.0,605180.0,1.0,0,1,1,0,0,0,1,0,0,0,3,0,2,0,2,0,3,0,0,0,2,0,3,0,0,2
178,a006133,3,0,40,5,1,3,6,3,2,3,7,10,15,11,1,6,3,2,0.4,18.333333333333332,298050.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,1,0,0,2,0,2
179,a004963,0,1,30,6,0,0,4,3,2,3,8,3,15,8,12,4,0,1,0.5,30.0,24000.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0
180,a017950,0,0,30,7,1,3,1,8,1,0,0,0,11,8,1,4,0,1,0.5,30.0,33900.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
181,a006025,0,0,30,6,1,1,2,5,2,5,8,7,2,8,1,4,1,1,0.5,35.0,38000.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,1,0,1,0,0,2,2,0,0,1
182,a011423,10,0,20,7,0,4,11,1,2,0,15,0,1,16,9,1,1,2,0.3,25.0,189280.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,0,2,0,3,0,2
183,a012275,4,1,20,5,0,3,3,2,1,2,12,12,12,4,12,4,1,3,0.9,25.0,656200.0,1.0,1,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,2,0,1,0,0,3,2,0
184,a015745,0,1,60,4,1,2,10,4,2,5,1,8,1,8,12,4,0,3,0.5,60.0,57100.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,1,0
185,a013738,8,1,40,6,3,2,2,4,1,0,15,12,13,1,9,1,1,1,0.5,15.0,33080.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,2,0,1,0,2,0,0,2
186,a007960,8,0,20,5,0,3,1,3,1,0,15,8,7,1,1,4,0,1,0.5,20.0,127300.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0,0,2,2,0,2,0,0,1
187,a003406,13,0,30,6,1,2,7,3,1,0,15,1,12,12,1,2,4,2,0.5,25.0,279190.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,2,0
188,a002971,6,0,20,7,0,0,11,1,1,0,0,1,7,10,9,4,0,4,0.5,20.0,164780.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,1,0,0,0,1,1,0,2,0
189,a001998,0,0,20,7,0,1,13,0,1,0,8,7,1,8,1,1,1,2,0.3,20.0,205900.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,1,1,0
190,a003291,0,1,20,6,0,3,2,4,2,4,8,7,1,8,1,5,3,1,0.5,38.333333333333336,369100.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,1,0,0
191,a006519,3,1,30,4,0,0,1,6,2,1,7,15,7,11,9,1,1,1,0.5,35.0,79400.0,0.0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,2,0,2,0,2
192,a002054,0,1,20,7,0,0,1,2,2,4,15,7,8,8,1,1,1,2,0.5,20.0,274730.0,0.0,1,1,1,0,0,0,0,0,0,0,2,0,3,0,0,0,1,0,2,0,0,0,0,0,0,2
193,a013588,0,0,40,6,0,1,2,5,1,1,15,8,1,8,1,4,0,1,0.5,40.0,33800.0,0.0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,0,3,0,0,2
194,a007653,0,1,20,5,0,3,2,3,1,0,7,8,15,8,1,1,1,1,0.5,35.0,126620.0,0.0,0,0,1,0,1,0,1,0,0,0,2,0,3,0,3,0,2,0,2,0,2,0,3,0,0,3
195,a017979,9,1,40,6,1,4,10,0,1,2,8,0,1,0,1,0,1,1,0.5,45.0,112500.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,3,0,0,3
196,a004084,8,0,30,6,0,0,1,4,2,4,8,1,10,1,1,4,0,2,0.5,30.0,70500.0,0.0,1,1,0,0,0,0,1,0,0,0,2,0,2,0,3,0,0,1,0,1,0,0,0,0,1,0
197,a007106,0,0,30,5,1,3,1,4,0,0,7,3,8,8,12,6,3,1,0.5,15.0,188000.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,1
198,a002275,0,0,30,6,0,0,2,4,1,2,0,7,13,8,1,1,1,1,0.5,35.0,152000.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,2,0,2,0,2,0,0,2,0,0,2,0,0,1
199,a010574,8,1,30,6,1,1,1,3,2,0,15,8,7,1,1,1,0,1,0.5,30.0,551900.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,2,0,0,2,2,0
200,a002740,8,1,40,7,0,0,12,3,1,1,8,15,14,1,9,2,3,3,0.8,10.0,435496.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,2,0,0,3,0,1,1,0
201,a014688,0,0,20,4,0,0,11,0,2,6,0,3,6,8,12,4,0,1,0.5,20.0,50480.0,0.0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,3,3,0,0,3,3,0
202,a009411,8,1,50,6,1,2,10,0,0,0,7,7,7,1,1,3,5,1,0.5,55.0,357000.0,0.0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,2,2,0,1,0,2,0,0,2,0,3
203,a009683,15,0,20,6,0,0,1,3,1,0,1,14,14,2,9,1,1,3,0.5,35.0,335800.0,0.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,1,0,0
204,a002674,0,0,40,6,1,3,1,5,1,0,7,7,7,8,1,6,3,1,0.5,18.333333333333332,56400.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,2,0,1
205,a007603,0,1,60,6,0,0,2,4,1,0,0,15,1,8,12,0,1,1,0.5,65.0,8750.0,0.0,0,1,0,0,1,1,0,0,0,0,0,2,3,0,3,0,2,0,0,1,0,3,2,0,0,3
206,a006412,0,1,30,6,0,0,2,3,0,0,8,8,8,8,12,4,0,1,0.5,30.0,60900.0,0.0,1,1,0,0,0,0,1,0,0,0,0,2,3,0,3,0,3,0,3,0,3,0,3,0,3,0
207,a011241,8,1,40,6,1,2,2,3,0,0,7,8,1,1,1,3,3,1,0.5,15.0,14100.0,0.0,0,1,1,0,0,0,0,1,0,0,2,0,2,0,2,0,0,0,0,2,2,0,3,0,2,0
208,a006279,8,1,30,6,0,0,1,6,1,2,7,8,8,1,9,1,1,1,0.5,35.0,78200.0,0.0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,1,2,0
209,a005399,3,1,30,7,1,3,2,4,1,0,8,0,12,11,9,6,3,2,0.5,18.333333333333332,108800.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,2,0,0,3,0,0,0
210,a006636,8,1,20,6,0,3,2,2,2,0,0,12,7,1,9,1,1,1,0.5,35.0,222900.0,0.0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,2,2,0,2,0,2,0
211,a004541,11,1,20,6,0,3,11,0,2,2,1,0,15,15,9,3,5,2,0.5,25.0,670891.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,2,0,1,0,1,2,0,0,2
212,a002286,8,1,30,6,0,2,12,3,2,3,8,8,1,1,1,4,0,3,0.0,30.0,80300.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,1,0,2,2,0,2,0
213,a002596,8,0,30,6,1,2,1,6,1,2,7,7,7,1,1,6,2,2,0.6,20.0,568790.0,1.0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,2,0,1,0,0,0,1,0,1,0,0,1
214,a000131,8,0,20,4,0,0,6,3,1,1,0,3,2,1,12,4,1,2,0.2,25.0,151400.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0
215,a001856,0,1,30,6,1,1,2,4,3,0,8,7,15,8,1,0,1,2,0.5,30.0,60000.0,0.0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,2,0,2,0,0,0,2,0,0,2
216,a006351,0,0,20,6,0,3,2,3,1,0,7,7,7,8,1,1,0,1,0.5,20.0,74400.0,0.0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,3,0,0,3,3,0
217,a000087,8,0,50,6,1,3,1,7,0,1,8,14,11,1,9,6,2,2,0.6,45.0,297100.0,0.0,0,0,1,0,0,0,1,1,0,0,0,0,3,0,3,0,3,0,3,0,0,0,2,0,0,0
218,a003961,12,1,20,6,0,0,2,2,1,1,15,1,0,13,9,1,1,3,0.7,25.0,561891.0,1.0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,3,0,0,3
