TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
b_b002790,속초해수욕장,강원,속초시,1.0,4.0,4.0,4.0,60.0,0,b002790,23,남,30,5,2,2,5,4,3,5,6,7,3,2,5
b_b011586,해운대해수욕장,부산,해운대구,1.0,4.0,5.0,5.0,30.0,1,b011586,4,남,40,4,3,4,2,7,6,7,3,7,3,1,1
b_b012123,강원도립화목원,강원,춘천시,1.0,4.0,3.0,3.0,30.0,0,b012123,2,여,20,4,5,6,2,2,2,4,6,5,2,1,0
b_b006042,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,1,b006042,22,남,40,8,2,2,4,4,6,4,5,6,3,1,3
b_b006042,안반데기,강원,강릉시,1.0,3.0,5.0,4.0,30.0,0,b006042,22,남,40,8,2,2,4,4,6,4,5,6,3,1,3
b_b006685,황강신소양체육공원,경남,합천군,5.0,5.0,5.0,5.0,90.0,0,b006685,24,여,30,4,2,2,2,2,2,2,6,2,4,2,0
b_b009237,속초해수욕장,강원,속초시,1.0,4.0,4.0,4.0,30.0,0,b009237,2,남,40,2,3,2,2,4,2,3,6,3,2,2,0
b_b003847,화암사,강원,고성군,2.0,5.0,5.0,5.0,60.0,1,b003847,22,남,30,7,1,1,1,3,4,2,2,5,3,1,7
b_b003847,아야진해수욕장,강원,고성군,1.0,5.0,5.0,5.0,90.0,1,b003847,22,남,30,7,1,1,1,3,4,2,2,5,3,1,7
b_b009674,미로예술 원주중앙시장,강원,원주시,4.0,4.0,5.0,5.0,30.0,1,b009674,28,남,60,5,2,4,6,2,2,6,6,6,7,2,1
b_b007512,설악산국립공원 흘림골코스,강원,양양군,1.0,4.0,4.0,4.0,60.0,0,b007512,5,여,30,5,3,2,1,3,6,5,2,6,6,1,0
b_b004564,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,60.0,1,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b004564,해운대해수욕장,부산,해운대구,1.0,5.0,5.0,5.0,60.0,1,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b004564,광안리해수욕장,부산,수영구,1.0,5.0,4.0,4.0,30.0,0,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b004564,전포카페거리,부산,부산진구,4.0,4.0,4.0,4.0,60.0,0,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b004564,감천문화마을,부산,사하구,7.0,5.0,5.0,5.0,30.0,0,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b004564,수영만요트경기장,부산,해운대구,5.0,5.0,5.0,5.0,60.0,0,b004564,24,여,20,2,4,5,2,4,5,3,6,5,3,3,1
b_b003383,경주성동시장,경북,경주시,4.0,5.0,5.0,5.0,60.0,0,b003383,3,남,20,4,3,1,2,5,4,3,5,4,3,2,1
b_b003383,동궁과월지,경북,경주시,2.0,3.0,3.0,3.0,30.0,0,b003383,3,남,20,4,3,1,2,5,4,3,5,4,3,2,1
b_b003383,월정교,경북,경주시,2.0,4.0,4.0,5.0,30.0,0,b003383,3,남,20,4,3,1,2,5,4,3,5,4,3,2,1
b_b011231,첨성대,경북,경주시,2.0,4.0,3.0,3.0,60.0,0,b011231,3,남,20,3,4,4,4,4,4,4,4,4,4,3,0
b_b002121,영월서부시장,강원,영월군,4.0,4.0,3.0,4.0,30.0,0,b002121,24,남,40,3,1,1,2,6,6,2,2,6,3,1,3
b_b014385,철원한탄강 주상절리길,강원,철원군,2.0,3.0,4.0,4.0,120.0,0,b014385,22,여,20,5,2,6,1,7,7,4,7,7,5,1,0
b_b014385,고석정꽃밭,강원,철원군,8.0,5.0,5.0,5.0,90.0,0,b014385,22,여,20,5,2,6,1,7,7,4,7,7,5,1,0
b_b010783,진주성,경남,진주시,8.0,5.0,4.0,5.0,210.0,1,b010783,6,여,40,1,6,3,2,4,5,2,3,3,3,2,3
b_b003894,불국사,경북,경주시,2.0,3.0,3.0,3.0,60.0,0,b003894,3,남,20,1,2,4,2,2,2,4,5,4,7,1,1
b_b014330,초당순두부마을,강원,강릉시,7.0,5.0,4.0,4.0,30.0,0,b014330,12,여,20,2,2,2,1,1,1,5,2,6,2,1,0
b_b014330,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b014330,12,여,20,2,2,2,1,1,1,5,2,6,2,1,0
b_b006313,황강신소양체육공원,경남,합천군,5.0,4.0,4.0,4.0,60.0,0,b006313,3,남,30,5,1,1,1,3,4,3,5,3,1,2,0
b_b011577,의암호스카이워크,강원,춘천시,1.0,3.0,3.0,3.0,30.0,0,b011577,4,여,60,3,7,7,4,7,7,4,7,1,3,3,1
b_b011577,강원도립화목원,강원,춘천시,1.0,4.0,3.0,3.0,60.0,0,b011577,4,여,60,3,7,7,4,7,7,4,7,1,3,3,1
b_b007797,황리단길,경북,경주시,4.0,5.0,5.0,5.0,240.0,0,b007797,9,여,40,5,4,3,2,6,2,3,4,7,7,1,0
b_b006777,통도사,경남,양산시,2.0,5.0,5.0,5.0,30.0,1,b006777,22,여,50,4,1,1,1,1,1,3,3,4,3,1,1
b_b015553,구룡포과메기문화관,경북,포항시,3.0,4.0,3.0,4.0,30.0,0,b015553,11,여,20,5,3,6,5,2,6,3,1,6,7,3,3
b_b009255,교촌마을,경북,경주시,7.0,4.0,3.0,3.0,60.0,1,b009255,26,여,20,3,6,2,2,2,6,6,6,6,7,1,0
b_b009255,월정교,경북,경주시,2.0,3.0,3.0,4.0,60.0,0,b009255,26,여,20,3,6,2,2,2,6,6,6,6,7,1,0
b_b009255,대릉원,경북,경주시,2.0,4.0,3.0,4.0,60.0,0,b009255,26,여,20,3,6,2,2,2,6,6,6,6,7,1,0
b_b009255,황리단길,경북,경주시,4.0,4.0,4.0,4.0,30.0,1,b009255,26,여,20,3,6,2,2,2,6,6,6,6,7,1,0
b_b013626,구룡포일본인가옥거리,경북,포항시,4.0,4.0,4.0,4.0,90.0,0,b013626,12,남,40,3,4,7,6,6,6,4,5,2,5,6,3
b_b014970,간월재,울산,울주군,1.0,4.0,4.0,4.0,300.0,1,b014970,5,남,30,5,2,2,2,3,7,2,1,4,3,1,3
b_b002519,낙산사,강원,양양군,2.0,5.0,5.0,5.0,90.0,0,b002519,5,남,30,5,4,1,3,4,4,7,1,7,1,2,1
b_b002519,낙산해변,강원,양양군,5.0,5.0,5.0,5.0,60.0,0,b002519,5,남,30,5,4,1,3,4,4,7,1,7,1,2,1
b_b002519,중앙시장입구삼거리,강원,속초시,4.0,5.0,5.0,5.0,120.0,1,b002519,5,남,30,5,4,1,3,4,4,7,1,7,1,2,1
b_b015091,철원한탄강 주상절리길 순담매표소,강원,철원군,7.0,4.0,4.0,5.0,30.0,0,b015091,5,여,20,1,3,4,3,2,5,4,5,6,1,1,2
b_b015091,철원역사문화공원,강원,철원군,2.0,3.0,4.0,4.0,30.0,0,b015091,5,여,20,1,3,4,3,2,5,4,5,6,1,1,2
b_b003024,황리단길,경북,경주시,4.0,5.0,5.0,5.0,60.0,1,b003024,3,남,20,6,2,6,3,4,5,6,3,5,3,2,1
b_b003024,동궁과월지,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b003024,3,남,20,6,2,6,3,4,5,6,3,5,3,2,1
b_b011673,남이섬,강원,춘천시,1.0,4.0,4.0,5.0,180.0,1,b011673,12,여,30,5,4,2,5,1,7,2,6,2,3,1,1
b_b009620,만휴정,경북,안동시,2.0,4.0,3.0,4.0,30.0,1,b009620,3,여,30,3,1,1,2,3,2,4,1,7,3,2,1
b_b009620,월영교,경북,안동시,1.0,5.0,5.0,5.0,120.0,1,b009620,3,여,30,3,1,1,2,3,2,4,1,7,3,2,1
b_b009620,부용대,경북,안동시,1.0,5.0,5.0,5.0,30.0,0,b009620,3,여,30,3,1,1,2,3,2,4,1,7,3,2,1
b_b009620,안동구시장,경북,안동시,4.0,5.0,4.0,4.0,150.0,1,b009620,3,여,30,3,1,1,2,3,2,4,1,7,3,2,1
b_b013620,김유정문학촌,강원,춘천시,3.0,4.0,4.0,4.0,60.0,0,b013620,3,여,50,5,3,3,2,4,2,2,6,2,1,5,0
b_b013620,에티오피아 한국전참전기념관,강원,춘천시,2.0,5.0,5.0,5.0,30.0,0,b013620,3,여,50,5,3,3,2,4,2,2,6,2,1,5,0
b_b003999,송정해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,1,b003999,22,여,40,9,3,3,3,3,3,4,5,5,5,1,0
b_b003999,강릉중앙시장,강원,강릉시,4.0,4.0,4.0,5.0,30.0,1,b003999,22,여,40,9,3,3,3,3,3,4,5,5,5,1,0
b_b003999,아르떼뮤지엄 강릉,강원,강릉시,3.0,5.0,5.0,5.0,90.0,0,b003999,22,여,40,9,3,3,3,3,3,4,5,5,5,1,0
b_b008497,육림고개,강원,춘천시,4.0,5.0,5.0,4.0,30.0,0,b008497,2,남,30,1,3,2,2,3,3,5,5,5,2,1,0
b_b008497,춘천중도물레길,강원,춘천시,7.0,2.0,1.0,1.0,30.0,0,b008497,2,남,30,1,3,2,2,3,3,5,5,5,2,1,0
b_b006572,경주읍성,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b006572,보문호,경북,경주시,7.0,5.0,5.0,5.0,30.0,0,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b006572,국립경주박물관,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b006572,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b006572,경주성동시장,경북,경주시,4.0,5.0,5.0,5.0,60.0,0,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b006572,경주동궁원 동궁식물원,경북,경주시,6.0,5.0,5.0,5.0,60.0,0,b006572,3,여,30,5,1,1,2,6,5,3,7,2,1,2,0
b_b009241,교촌마을,경북,경주시,7.0,5.0,5.0,5.0,30.0,0,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009241,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009241,황리단길,경북,경주시,4.0,3.0,3.0,3.0,30.0,1,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009241,불국사,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009241,대릉원,경북,경주시,2.0,4.0,4.0,4.0,60.0,1,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009241,월정교,경북,경주시,2.0,5.0,5.0,5.0,30.0,0,b009241,3,여,30,4,2,2,4,5,6,4,3,6,3,6,1
b_b009514,신세계프리미엄아울렛 부산,부산,기장군,4.0,5.0,5.0,5.0,90.0,1,b009514,1,여,20,5,3,4,2,4,4,4,2,4,6,1,1
b_b007944,자수정동굴나라,울산,울주군,1.0,4.0,4.0,4.0,240.0,0,b007944,2,남,30,5,4,4,4,4,4,4,4,4,4,1,2
b_b007944,태화강국가정원,울산,중구,1.0,4.0,4.0,4.0,60.0,0,b007944,2,남,30,5,4,4,4,4,4,4,4,4,4,1,2
b_b000063,포항구룡포 근대문화역사거리,경북,포항시,4.0,4.0,3.0,3.0,30.0,0,b000063,5,남,20,4,3,1,3,4,5,3,2,5,1,5,1
b_b003988,봉평전통시장,강원,평창군,4.0,3.0,3.0,3.0,30.0,0,b003988,2,남,40,7,4,3,3,3,2,2,3,6,2,2,2
b_b014441,경주월드,경북,경주시,6.0,4.0,4.0,5.0,480.0,1,b014441,2,남,20,4,6,2,1,2,2,4,7,3,3,4,1
b_b014441,경주동궁원,경북,경주시,1.0,4.0,2.0,2.0,60.0,0,b014441,2,남,20,4,6,2,1,2,2,4,7,3,3,4,1
b_b014441,황리단길,경북,경주시,4.0,5.0,3.0,4.0,90.0,0,b014441,2,남,20,4,6,2,1,2,2,4,7,3,3,4,1
b_b010215,경주보문관광단지,경북,경주시,1.0,4.0,3.0,4.0,90.0,0,b010215,3,남,20,5,2,3,1,3,1,5,4,5,1,3,1
b_b010215,대릉원,경북,경주시,2.0,3.0,2.0,4.0,30.0,0,b010215,3,남,20,5,2,3,1,3,1,5,4,5,1,3,1
b_b010215,동궁과월지,경북,경주시,2.0,4.0,3.0,4.0,30.0,0,b010215,3,남,20,5,2,3,1,3,1,5,4,5,1,3,1
b_b010215,첨성대,경북,경주시,2.0,4.0,2.0,3.0,60.0,0,b010215,3,남,20,5,2,3,1,3,1,5,4,5,1,3,1
b_b010215,불국사,경북,경주시,2.0,4.0,2.0,4.0,60.0,0,b010215,3,남,20,5,2,3,1,3,1,5,4,5,1,3,1
b_b001370,KT&G상상마당 부산,부산,부산진구,3.0,5.0,5.0,5.0,90.0,0,b001370,6,남,20,5,5,2,2,5,6,2,5,3,1,3,0
b_b005213,황산공원,경남,양산시,1.0,4.0,4.0,4.0,60.0,0,b005213,23,여,30,5,3,1,3,1,2,3,3,6,9,4,2
b_b005213,황리단길,경북,경주시,4.0,4.0,4.0,4.0,120.0,1,b005213,23,여,30,5,3,1,3,1,2,3,3,6,9,4,2
b_b002675,경주역사유적지구,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b002675,3,여,20,2,5,1,1,2,4,5,6,7,3,4,3
b_b002675,황리단길,경북,경주시,4.0,5.0,5.0,5.0,30.0,1,b002675,3,여,20,2,5,1,1,2,4,5,6,7,3,4,3
b_b000550,태화강동굴피아,울산,남구,1.0,4.0,4.0,4.0,60.0,0,b000550,6,여,30,4,2,3,6,1,3,2,1,5,3,2,1
b_b000550,대왕암,울산,동구,2.0,5.0,5.0,5.0,150.0,1,b000550,6,여,30,4,2,3,6,1,3,2,1,5,3,2,1
b_b000550,장생포고래박물관,울산,남구,2.0,3.0,3.0,3.0,30.0,0,b000550,6,여,30,4,2,3,6,1,3,2,1,5,3,2,1
b_b009928,강릉중앙시장,강원,강릉시,4.0,4.0,4.0,4.0,30.0,1,b009928,22,여,30,4,1,4,4,3,1,4,6,6,2,4,1
b_b009928,안목해변,강원,강릉시,1.0,4.0,4.0,4.0,30.0,1,b009928,22,여,30,4,1,4,4,3,1,4,6,6,2,4,1
b_b009928,강릉중앙시장,강원,강릉시,4.0,3.0,4.0,3.0,30.0,1,b009928,22,여,30,4,1,4,4,3,1,4,6,6,2,4,1
b_b009928,아르떼뮤지엄 강릉,강원,강릉시,3.0,4.0,2.0,4.0,150.0,0,b009928,22,여,30,4,1,4,4,3,1,4,6,6,2,4,1
b_b013692,춘천삼악산호수케이블카,강원,춘천시,6.0,4.0,3.0,4.0,60.0,0,b013692,2,여,30,5,2,2,1,4,6,6,1,7,2,4,1
b_b013692,강원도립화목원,강원,춘천시,1.0,4.0,2.0,3.0,120.0,0,b013692,2,여,30,5,2,2,1,4,6,6,1,7,2,4,1
b_b000856,속초해수욕장,강원,속초시,1.0,5.0,5.0,5.0,180.0,0,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b000856,속초아이,강원,속초시,6.0,5.0,5.0,5.0,60.0,0,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b000856,삼포해수욕장,강원,고성군,1.0,5.0,5.0,5.0,180.0,1,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b000856,삼포해수욕장,강원,고성군,1.0,5.0,5.0,5.0,180.0,1,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b000856,송지호해수욕장,강원,고성군,1.0,5.0,5.0,5.0,120.0,1,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b000856,화암사,강원,고성군,2.0,5.0,5.0,5.0,90.0,0,b000856,13,남,40,8,2,1,1,2,2,7,1,4,1,2,7
b_b018606,임고서원,경북,영천시,2.0,5.0,5.0,5.0,30.0,0,b018606,4,남,30,4,6,3,6,3,3,5,6,4,1,2,0
b_b018606,도리마을 은행나무숲,경북,경주시,1.0,5.0,5.0,5.0,60.0,1,b018606,4,남,30,4,6,3,6,3,3,5,6,4,1,2,0
b_b011830,진주남강유등축제,경남,진주시,8.0,3.0,3.0,3.0,90.0,0,b011830,9,여,30,4,2,4,1,3,6,6,3,5,10,3,1
b_b007912,롯데월드 어드벤처 부산,부산,기장군,6.0,4.0,4.0,4.0,30.0,0,b007912,2,남,20,4,5,1,1,3,6,1,2,7,5,1,0
b_b007912,롯데프리미엄아울렛 동부산점,부산,기장군,4.0,4.0,3.0,4.0,60.0,0,b007912,2,남,20,4,5,1,1,3,6,1,2,7,5,1,0
b_b006009,죽성드림세트장,부산,기장군,2.0,5.0,5.0,5.0,30.0,0,b006009,22,여,30,1,4,1,2,2,3,4,2,6,1,2,1
b_b006441,민둥산,강원,정선군,1.0,4.0,5.0,5.0,150.0,1,b006441,22,여,20,4,6,3,5,5,6,6,2,6,1,1,1
b_b008421,강릉중앙시장,강원,강릉시,4.0,5.0,5.0,5.0,90.0,1,b008421,9,남,20,1,5,1,1,7,4,1,6,4,1,3,1
b_b008421,강문해변,강원,강릉시,1.0,5.0,3.0,3.0,60.0,0,b008421,9,남,20,1,5,1,1,7,4,1,6,4,1,3,1
b_b004761,낙산사,강원,양양군,2.0,4.0,4.0,4.0,90.0,0,b004761,21,여,30,4,3,6,6,4,2,4,6,6,4,2,0
b_b004761,등대해수욕장,강원,속초시,1.0,5.0,5.0,5.0,60.0,0,b004761,21,여,30,4,3,6,6,4,2,4,6,6,4,2,0
b_b004761,물치해변,강원,양양군,1.0,5.0,5.0,5.0,30.0,0,b004761,21,여,30,4,3,6,6,4,2,4,6,6,4,2,0
b_b009231,소양강스카이워크,강원,춘천시,1.0,4.0,3.0,3.0,30.0,0,b009231,1,남,30,3,3,1,2,2,2,1,1,7,2,1,1
b_b002948,안목해변,강원,강릉시,4.0,5.0,5.0,5.0,60.0,1,b002948,23,남,40,8,2,4,6,3,5,4,6,5,1,1,3
b_b002948,미로예술 원주중앙시장,강원,원주시,4.0,5.0,5.0,5.0,90.0,1,b002948,23,남,40,8,2,4,6,3,5,4,6,5,1,1,3
b_b007891,고성당항포랜드 공룡세계엑스포행사장,경남,고성군,8.0,4.0,3.0,4.0,210.0,1,b007891,2,남,40,6,4,7,5,6,4,7,7,7,3,3,3
b_b002789,죽도해변,강원,양양군,1.0,5.0,5.0,5.0,150.0,1,b002789,5,여,30,3,2,2,1,3,6,1,2,7,1,4,1
b_b002789,서피비치,강원,양양군,5.0,5.0,5.0,5.0,30.0,1,b002789,5,여,30,3,2,2,1,3,6,1,2,7,1,4,1
b_b002789,죽도해변,강원,양양군,1.0,5.0,5.0,5.0,90.0,1,b002789,5,여,30,3,2,2,1,3,6,1,2,7,1,4,1
b_b015510,허균허난설헌기념공원,강원,강릉시,2.0,5.0,5.0,5.0,60.0,0,b015510,3,여,20,4,4,2,2,5,2,5,2,6,1,2,0
b_b015510,안목해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b015510,3,여,20,4,4,2,2,5,2,5,2,6,1,2,0
b_b015510,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,60.0,0,b015510,3,여,20,4,4,2,2,5,2,5,2,6,1,2,0
b_b015510,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b015510,3,여,20,4,4,2,2,5,2,5,2,6,1,2,0
b_b015510,사근진해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,0,b015510,3,여,20,4,4,2,2,5,2,5,2,6,1,2,0
b_b000391,아르떼뮤지엄 강릉,강원,강릉시,3.0,4.0,4.0,5.0,90.0,0,b000391,5,여,20,2,3,2,1,3,3,3,1,7,3,1,4
b_b010740,낙강물길공원,경북,안동시,1.0,5.0,5.0,5.0,60.0,0,b010740,3,여,30,5,4,6,2,5,6,3,2,3,7,1,3
b_b010740,안동하회마을,경북,안동시,7.0,3.0,1.0,2.0,120.0,1,b010740,3,여,30,5,4,6,2,5,6,3,2,3,7,1,3
c_c002519,대릉원,경북,경주시,2.0,5.0,5.0,5.0,90.0,0,c002519,3,여,20,3,1,1,1,3,1,1,5,7,2,2,1
c_c002519,황리단길,경북,경주시,4.0,5.0,5.0,5.0,90.0,0,c002519,3,여,20,3,1,1,1,3,1,1,5,7,2,2,1
c_c002519,첨성대,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,c002519,3,여,20,3,1,1,1,3,1,1,5,7,2,2,1
c_c002519,월정교,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,c002519,3,여,20,3,1,1,1,3,1,1,5,7,2,2,1
b_b003904,청초호수공원,강원,속초시,1.0,4.0,3.0,3.0,30.0,0,b003904,22,여,20,3,6,1,6,4,3,6,6,6,2,1,1
b_b003904,외옹치 바다향기로,강원,속초시,7.0,5.0,5.0,5.0,60.0,0,b003904,22,여,20,3,6,1,6,4,3,6,6,6,2,1,1
b_b003904,설악워터피아 스파밸리,강원,속초시,6.0,5.0,5.0,5.0,180.0,0,b003904,22,여,20,3,6,1,6,4,3,6,6,6,2,1,1
b_b006718,강문해변,강원,강릉시,1.0,5.0,5.0,5.0,30.0,1,b006718,22,여,20,4,4,5,2,6,5,4,2,6,2,3,0
b_b004945,강릉네컷,강원,강릉시,3.0,5.0,5.0,5.0,30.0,0,b004945,23,여,20,3,1,1,1,3,7,7,6,7,4,5,1
b_b004945,하슬라아트월드,강원,강릉시,3.0,5.0,5.0,5.0,90.0,0,b004945,23,여,20,3,1,1,1,3,7,7,6,7,4,5,1
b_b006010,황강신소양체육공원,경남,합천군,5.0,5.0,4.0,4.0,90.0,0,b006010,9,여,30,4,2,1,1,4,6,2,2,6,7,1,1
b_b006010,해인사,경남,합천군,2.0,4.0,4.0,4.0,120.0,0,b006010,9,여,30,4,2,1,1,4,6,2,2,6,7,1,1
b_b004976,낙산해변,강원,양양군,1.0,4.0,3.0,3.0,30.0,0,b004976,21,남,20,2,5,2,2,4,3,3,5,5,9,1,1
b_b006105,경주월드,경북,경주시,6.0,4.0,3.0,3.0,240.0,1,b006105,2,남,40,6,2,7,3,6,4,5,5,4,3,1,3
b_b006105,천마총,경북,경주시,2.0,4.0,3.0,3.0,90.0,0,b006105,2,남,40,6,2,7,3,6,4,5,5,4,3,1,3
b_b006105,첨성대,경북,경주시,2.0,4.0,3.0,3.0,60.0,0,b006105,2,남,40,6,2,7,3,6,4,5,5,4,3,1,3
b_b002102,불국사,경북,경주시,2.0,5.0,5.0,5.0,60.0,1,b002102,3,여,40,3,4,2,2,4,2,4,3,5,3,4,5
b_b002102,동궁과월지,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b002102,3,여,40,3,4,2,2,4,2,4,3,5,3,4,5
b_b002102,첨성대,경북,경주시,2.0,5.0,5.0,5.0,30.0,1,b002102,3,여,40,3,4,2,2,4,2,4,3,5,3,4,5
b_b002102,경주루지월드,경북,경주시,5.0,5.0,5.0,5.0,90.0,0,b002102,3,여,40,3,4,2,2,4,2,4,3,5,3,4,5
b_b002102,보문호,경북,경주시,1.0,4.0,4.0,4.0,30.0,0,b002102,3,여,40,3,4,2,2,4,2,4,3,5,3,4,5
b_b015913,장생포고래박물관,울산,남구,2.0,5.0,5.0,5.0,60.0,1,b015913,6,여,30,1,1,4,2,4,7,4,2,7,3,2,3
b_b009953,월영교,경북,안동시,1.0,5.0,5.0,5.0,30.0,0,b009953,3,여,20,3,3,1,1,1,1,6,7,7,6,10,0
b_b009953,안동하회마을,경북,안동시,7.0,5.0,5.0,5.0,60.0,0,b009953,3,여,20,3,3,1,1,1,1,6,7,7,6,10,0
b_b016467,원주 강원감영,강원,원주시,2.0,3.0,4.0,4.0,30.0,0,b016467,3,남,30,5,5,5,3,3,3,3,2,6,2,2,2
b_b004874,서피비치,강원,양양군,5.0,5.0,5.0,5.0,30.0,0,b004874,5,여,20,3,1,1,1,4,3,2,6,4,7,3,2
b_b004874,하조대해수욕장,강원,양양군,1.0,5.0,5.0,5.0,150.0,0,b004874,5,여,20,3,1,1,1,4,3,2,6,4,7,3,2
b_b004710,남이섬,강원,춘천시,1.0,5.0,4.0,4.0,210.0,1,b004710,1,남,20,3,2,4,2,5,5,2,6,2,3,1,1
b_b004709,아르떼뮤지엄 강릉,강원,강릉시,3.0,4.0,3.0,4.0,60.0,0,b004709,6,남,30,4,5,2,6,3,2,5,5,2,2,1,1
c_c005470,강릉중앙시장,강원,강릉시,4.0,5.0,4.0,4.0,60.0,1,c005470,21,남,20,4,3,1,3,3,5,2,6,5,3,20,1
c_c005470,강릉중앙시장,강원,강릉시,4.0,5.0,4.0,4.0,60.0,0,c005470,21,남,20,4,3,1,3,3,5,2,6,5,3,20,1
c_c005470,강문해변,강원,강릉시,1.0,3.0,4.0,4.0,30.0,0,c005470,21,남,20,4,3,1,3,3,5,2,6,5,3,20,1
b_b011806,장생포고래박물관,울산,남구,2.0,5.0,5.0,5.0,270.0,0,b011806,6,남,20,1,4,1,1,4,5,6,6,6,9,3,1
b_b011806,대왕암,울산,동구,1.0,5.0,5.0,5.0,30.0,0,b011806,6,남,20,1,4,1,1,4,5,6,6,6,9,3,1
b_b011806,태화강국가정원 십리대숲,울산,중구,7.0,5.0,5.0,5.0,60.0,0,b011806,6,남,20,1,4,1,1,4,5,6,6,6,9,3,1
b_b006590,웰리힐리파크 워터플래닛,강원,횡성군,6.0,4.0,5.0,5.0,330.0,0,b006590,2,남,40,7,6,4,6,2,4,6,2,6,2,2,3
b_b014887,월정교,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b014887,23,여,20,5,3,1,3,1,3,4,5,6,1,1,1
b_b014887,첨성대,경북,경주시,2.0,4.0,4.0,4.0,30.0,1,b014887,23,여,20,5,3,1,3,1,3,4,5,6,1,1,1
b_b014887,황리단길,경북,경주시,4.0,4.0,4.0,4.0,30.0,1,b014887,23,여,20,5,3,1,3,1,3,4,5,6,1,1,1
b_b018641,롯데백화점 대구점,대구,북구,4.0,3.0,3.0,3.0,30.0,1,b018641,1,여,30,4,3,4,4,4,4,4,4,6,1,1,0
b_b018641,신세계백화점 대구점,대구,동구,4.0,4.0,5.0,5.0,60.0,1,b018641,1,여,30,4,3,4,4,4,4,4,4,6,1,1,0
b_b005212,외옹치해변,강원,속초시,7.0,4.0,3.0,4.0,30.0,0,b005212,2,여,30,4,4,3,2,2,2,3,4,6,2,2,1
b_b007862,아바이마을,강원,속초시,7.0,4.0,3.0,3.0,30.0,0,b007862,22,여,20,4,2,4,3,6,5,3,2,6,3,7,1
b_b009763,월정교,경북,경주시,2.0,5.0,5.0,5.0,60.0,0,b009763,4,남,20,3,3,6,2,4,3,3,4,6,3,2,5
b_b009763,황리단길,경북,경주시,4.0,5.0,5.0,5.0,90.0,1,b009763,4,남,20,3,3,6,2,4,3,3,4,6,3,2,5
b_b009763,불국사,경북,경주시,2.0,4.0,3.0,4.0,60.0,0,b009763,4,남,20,3,3,6,2,4,3,3,4,6,3,2,5
b_b009763,대릉원,경북,경주시,2.0,4.0,4.0,5.0,60.0,1,b009763,4,남,20,3,3,6,2,4,3,3,4,6,3,2,5
